Communes;Codes_Insee;Numero_departement;NB_Pers_par_Foyer_Alloc;NB_Pers_couv_RSA;RSA_SOCLE_non_Majore_Pers_couv;RSA_SOCLE_Majore_Pers_couv
BOURNAND;86036;86;405;20;;
BRIGUEIL-LE-CHANTRE;86037;86;106;12;;
BRION;86038;86;68;;;
BRUX;86039;86;308;27;;
LA BUSSIERE;86040;86;82;8;;
BUXEROLLES;86041;86;4996;1066;894;172
BUXEUIL;86042;86;355;27;20;7
CEAUX-EN-COUHE;86043;86;229;29;;
CEAUX-EN-LOUDUN;86044;86;220;16;;
CELLE-LEVESCAULT;86045;86;631;36;;
CENON-SUR-VIENNE;86046;86;591;48;35;13
CERNAY;86047;86;205;11;;
CHABOURNAY;86048;86;579;8;;
CHALAIS;86049;86;177;10;;
CHALANDRAY;86050;86;367;20;;
CHAMPAGNE-LE-SEC;86051;86;48;;;
CHAMPAGNE-SAINT-HILAIRE;86052;86;444;22;;
CHAMPIGNY EN ROCHEREAU;86053;86;991;31;;
CHAMPNIERS;86054;86;82;;;
LA CHAPELLE-BATON;86055;86;86;5;;
LA CHAPELLE-MONTREUIL;86056;86;380;;;
LA CHAPELLE-MOULIERE;86058;86;342;15;;
CHAPELLE-VIVIERS;86059;86;272;49;;
CHARROUX;86061;86;329;50;;
CHASSENEUIL-DU-POITOU;86062;86;2461;134;112;22
CHATAIN;86063;86;85;23;;
CHATEAU-GARNIER;86064;86;238;20;;
CHATEAU-LARCHER;86065;86;510;36;;
CHATELLERAULT;86066;86;16948;4825;3848;977
CHATILLON;86067;86;117;;;
CHAUNAY;86068;86;447;50;;
LA CHAUSSEE;86069;86;69;;;
CHAUVIGNY;86070;86;3092;408;331;77
CHENEVELLES;86072;86;226;18;10;8
CHERVES;86073;86;225;13;;
CHIRE-EN-MONTREUIL;86074;86;414;26;;
CHOUPPES;86075;86;315;15;;
CISSE;86076;86;1292;39;32;7
CIVAUX;86077;86;666;55;42;13
CIVRAY;86078;86;968;184;169;15
LA ROCHE-RIGAULT;86079;86;226;7;;
CLOUE;86080;86;206;5;;
COLOMBIERS;86081;86;599;41;;
COUHE;86082;86;856;106;95;11
COULOMBIERS;86083;86;474;38;26;12
COULONGES;86084;86;25;6;;
COUSSAY;86085;86;84;;;
COUSSAY-LES-BOIS;86086;86;417;30;22;8
CRAON;86087;86;74;;;
CROUTELLE;86088;86;387;19;;
CUHON;86089;86;175;8;;
CURCAY-SUR-DIVE;86090;86;73;;;
CURZAY-SUR-VONNE;86091;86;186;18;;
DANGE-SAINT-ROMAIN;86092;86;1149;85;76;9
DERCE;86093;86;54;;;
DIENNE;86094;86;271;5;;
DISSAY;86095;86;1587;89;74;15
DOUSSAY;86096;86;322;13;;
LA FERRIERE-AIROUX;86097;86;142;8;;
FLEIX;86098;86;37;;;
FLEURE;86099;86;511;30;22;8
FONTAINE-LE-COMTE;86100;86;1537;28;;
FROZES;86102;86;255;12;;
GENCAY;86103;86;692;77;65;12
GENOUILLE;86104;86;144;12;;
GIZAY;86105;86;158;8;;
GLENOUZE;86106;86;28;;;
GOUEX;86107;86;162;;;
LA GRIMAUDIERE;86108;86;126;;;
GUESNES;86109;86;70;9;;
HAIMS;86110;86;79;;;
INGRANDES;86111;86;696;33;;
L'ISLE-JOURDAIN;86112;86;376;58;;
ITEUIL;86113;86;1270;72;62;10
JARDRES;86114;86;617;7;;
JAUNAY-MARIGNY;86115;86;3703;244;181;63
JAZENEUIL;86116;86;324;7;;
JOUHET;86117;86;206;12;;
JOURNET;86118;86;140;17;;
JOUSSE;86119;86;119;15;;
LATHUS-SAINT-REMY;86120;86;334;21;;
LATILLE;86121;86;639;41;35;6
LAUTHIERS;86122;86;41;;;
LAVAUSSEAU;86123;86;340;29;;
LAVOUX;86124;86;508;12;;
LEIGNE-LES-BOIS;86125;86;242;30;;
LEIGNES-SUR-FONTAINE;86126;86;321;26;;
LEIGNE-SUR-USSEAU;86127;86;225;;;
LENCLOITRE;86128;86;1155;105;93;12
LESIGNY;86129;86;179;10;;
LEUGNY;86130;86;138;10;;
LHOMMAIZE;86131;86;437;14;;
LIGLET;86132;86;63;12;;
LIGUGE;86133;86;1430;73;63;10
LINAZAY;86134;86;82;10;;
LINIERS;86135;86;251;12;;
LIZANT;86136;86;109;14;8;6
LOUDUN;86137;86;2718;393;331;62
LUCHAPT;86138;86;48;16;;
LUSIGNAN;86139;86;1278;109;72;37
LUSSAC-LES-CHATEAUX;86140;86;861;87;64;23
MAGNE;86141;86;260;;;
MAILLE;86142;86;376;6;;
MAIRE;86143;86;38;;;
MAISONNEUVE;86144;86;166;12;;
MARCAY;86145;86;589;11;;
MARIGNY-CHEMEREAU;86147;86;287;10;;
MARNAY;86148;86;310;5;;
MARTAIZE;86149;86;132;7;;
MASSOGNES;86150;86;118;;;
MAULAY;86151;86;69;10;;
MAUPREVOIR;86152;86;153;;;
MAZEROLLES;86153;86;362;8;;
MAZEUIL;86154;86;83;;;
MESSEME;86156;86;111;;;
MIGNALOUX-BEAUVOIR;86157;86;2308;74;58;16
MIGNE-AUXANCES;86158;86;2554;158;128;30
MILLAC;86159;86;164;27;;
MIREBEAU;86160;86;1053;168;148;20
MONCONTOUR;86161;86;314;48;36;12
MONDION;86162;86;29;;;
MONTAMISE;86163;86;1683;52;42;10
MONTHOIRON;86164;86;302;8;;
MONTMORILLON;86165;86;2136;308;272;36
MONTREUIL-BONNIN;86166;86;402;10;;
MONTS-SUR-GUESNES;86167;86;358;35;;
MORTON;86169;86;190;;;
MOULISMES;86170;86;132;11;;
MOUSSAC;86171;86;118;8;;
MOUTERRE-SUR-BLOURDE;86172;86;39;;;
MOUTERRE-SILLY;86173;86;238;20;8;12
NAINTRE;86174;86;2642;240;205;35
NALLIERS;86175;86;121;17;;
NERIGNAC;86176;86;23;;;
NEUVILLE-DE-POITOU;86177;86;2596;184;149;35
NIEUIL-L'ESPOIR;86178;86;1207;25;;
NOUAILLE-MAUPERTUIS;86180;86;1197;24;;
NUEIL-SOUS-FAYE;86181;86;58;;;
ORCHES;86182;86;174;19;14;5
LES ORMES;86183;86;744;47;40;7
OUZILLY;86184;86;492;41;27;14
OYRE;86186;86;408;15;;
PAIZAY-LE-SEC;86187;86;194;7;;
PAYRE;86188;86;459;12;;
PAYROUX;86189;86;125;7;;
PERSAC;86190;86;245;32;;
PINDRAY;86191;86;65;;;
PLAISANCE;86192;86;50;;;
PLEUMARTIN;86193;86;490;44;;
POITIERS;86194;86;52222;9030;7107;1923
PORT-DE-PILES;86195;86;268;24;11;13
POUANCAY;86196;86;90;;;
POUANT;86197;86;131;13;;
POUILLE;86198;86;312;;;
PRESSAC;86200;86;181;36;;
PRINCAY;86201;86;74;7;;
LA PUYE;86202;86;238;18;;
QUEAUX;86203;86;137;14;;
QUINCAY;86204;86;943;32;23;9
RANTON;86205;86;74;;;
RASLAY;86206;86;56;7;;
LA ROCHE-POSAY;86207;86;591;74;58;16
ROCHES-PREMARIE-ANDILLE;86209;86;873;22;;
ROIFFE;86210;86;364;30;;
ROMAGNE;86211;86;309;33;;
ROUILLE;86213;86;1116;60;53;7
SAINT-BENOIT;86214;86;3019;251;190;61
SAINT-CHRISTOPHE;86217;86;89;6;;
SAINT-CLAIR;86218;86;69;6;;
SAINT-GAUDENT;86220;86;86;8;;
SAINT-GENEST-D'AMBIERE;86221;86;493;63;54;9
SAINT-GEORGES-LES-BAILLARGEAUX;86222;86;1867;79;66;13
SAINT-GERMAIN;86223;86;299;22;15;7
SAINT-GERVAIS-LES-TROIS-CLOCHERS;86224;86;544;29;22;7
SAINT-JEAN-DE-SAUVES;86225;86;511;45;40;5
SAINT-JULIEN-L'ARS;86226;86;1182;24;19;5
SAINT-LAON;86227;86;43;;;
SAINT-LAURENT-DE-JOURDES;86228;86;93;;;
SAINT-LEGER-DE-MONTBRILLAIS;86229;86;135;11;;
SAINT-LEOMER;86230;86;45;5;;
SAINT-MACOUX;86231;86;153;17;11;6
VALDIVIENNE;86233;86;1205;74;61;13
SAINT-MARTIN-L'ARS;86234;86;96;16;11;5
SAINT-MAURICE-LA-CLOUERE;86235;86;617;36;;
SAINT-PIERRE-DE-MAILLE;86236;86;287;34;27;7
SAINT-PIERRE-D'EXIDEUIL;86237;86;240;24;;
SAINTE-RADEGONDE;86239;86;80;;;
SAINT-REMY-SUR-CREUSE;86241;86;158;9;;
SAINT-ROMAIN;86242;86;142;28;;
SAINT-SAUVANT;86244;86;573;39;;
SENILLE-SAINT-SAUVEUR;86245;86;707;35;23;12
SAINT-SAVIN;86246;86;280;52;43;9
SAINT-SAVIOL;86247;86;201;13;;
SAINT-SECONDIN;86248;86;220;22;16;6
SAIRES;86249;86;40;8;;
SAIX;86250;86;110;13;;
SAMMARCOLLES;86252;86;267;14;;
SANXAY;86253;86;197;23;17;6
SAULGE;86254;86;327;23;;
SAVIGNE;86255;86;463;92;80;12
SAVIGNY-LEVESCAULT;86256;86;544;12;;
SAVIGNY-SOUS-FAYE;86257;86;178;19;14;5
SCORBE-CLAIRVAUX;86258;86;961;120;101;19
SERIGNY;86260;86;99;11;;
SEVRES-ANXAUMONT;86261;86;930;26;;
SILLARS;86262;86;198;11;;
SMARVES;86263;86;1205;44;39;5
SOMMIERES-DU-CLAIN;86264;86;252;25;;
SOSSAIS;86265;86;208;21;;
SURIN;86266;86;26;;;
TERCE;86268;86;539;12;;
TERNAY;86269;86;55;7;;
THOLLET;86270;86;42;16;;
THURAGEAU;86271;86;330;15;;
THURE;86272;86;1108;59;46;13
LA TRIMOUILLE;86273;86;251;27;;
LES TROIS-MOUTIERS;86274;86;458;48;28;20
USSEAU;86275;86;253;19;;
USSON-DU-POITOU;86276;86;383;41;;
VARENNES;86277;86;151;15;10;5
VAUX;86278;86;284;10;;
VAUX-SUR-VIENNE;86279;86;197;9;;
VELLECHES;86280;86;155;10;;
SAINT MARTIN LA PALLU;86281;86;2506;104;84;20
VERNON;86284;86;348;16;10;6
VERRIERES;86285;86;402;20;;
VERRUE;86286;86;145;12;;
VEZIERES;86287;86;130;5;;
VICQ-SUR-GARTEMPE;86288;86;213;30;;
LE VIGEANT;86289;86;159;44;;
LA VILLEDIEU-DU-CLAIN;86290;86;768;36;30;6
VILLEMORT;86291;86;20;5;;
VILLIERS;86292;86;492;12;;
VIVONNE;86293;86;1776;97;84;13
VOUILLE;86294;86;1826;94;84;10
VOULEME;86295;86;106;;;
VOULON;86296;86;233;5;;
VOUNEUIL-SOUS-BIARD;86297;86;2527;78;63;15
VOUNEUIL-SUR-VIENNE;86298;86;1125;86;75;11
VOUZAILLES;86299;86;313;14;9;5
YVERSAY;86300;86;303;;;
AIXE-SUR-VIENNE;87001;87;2537;255;214;41
AMBAZAC;87002;87;2475;127;116;11
ARNAC-LA-POSTE;87003;87;239;26;16;10
AUGNE;87004;87;31;;;
AUREIL;87005;87;364;;;
AZAT-LE-RIS;87006;87;26;5;;
BALLEDENT;87007;87;46;;;
LA BAZEUGE;87008;87;32;;;
BEAUMONT-DU-LAC;87009;87;52;9;;
BELLAC;87011;87;1598;349;313;36
BERNEUIL;87012;87;146;13;;
BERSAC-SUR-RIVALIER;87013;87;239;19;;
BESSINES-SUR-GARTEMPE;87014;87;1188;81;52;29
BEYNAC;87015;87;343;;;
LES BILLANGES;87016;87;116;;;
BLANZAC;87017;87;174;14;;
BLOND;87018;87;242;28;;
BOISSEUIL;87019;87;1255;62;55;7
BONNAC-LA-COTE;87020;87;754;16;;
BOSMIE-L'AIGUILLE;87021;87;1127;36;;
BREUILAUFA;87022;87;41;9;;
LE BUIS;87023;87;60;;;
BUJALEUF;87024;87;232;25;;
BURGNAC;87025;87;356;11;;
BUSSIERE-GALANT;87027;87;280;28;;
BUSSIERE-POITEVINE;87028;87;256;68;60;8
LES CARS;87029;87;230;;;
CHAILLAC-SUR-VIENNE;87030;87;514;25;;
LE CHALARD;87031;87;81;;;
CHALUS;87032;87;537;58;51;7
CHAMBORET;87033;87;337;14;;
CHAMPAGNAC-LA-RIVIERE;87034;87;159;;;
CHAMPNETERY;87035;87;178;;;
CHAMPSAC;87036;87;232;35;29;6
LA CHAPELLE-MONTBRANDEIX;87037;87;48;12;;
CHAPTELAT;87038;87;962;29;;
CHATEAU-CHERVIX;87039;87;250;16;;
CHATEAUNEUF-LA-FORET;87040;87;511;38;;
CHATEAUPONSAC;87041;87;746;65;53;12
LE CHATENET-EN-DOGNON;87042;87;134;;;
CHEISSOUX;87043;87;55;5;;
CHERONNAC;87044;87;59;17;11;6
CIEUX;87045;87;412;23;;
COGNAC-LA-FORET;87046;87;536;47;;
COMPREIGNAC;87047;87;849;26;;
CONDAT-SUR-VIENNE;87048;87;2315;94;71;23
COUSSAC-BONNEVAL;87049;87;359;21;16;5
COUZEIX;87050;87;4151;531;479;52
LA CROISILLE-SUR-BRIANCE;87051;87;203;26;;
LA CROIX-SUR-GARTEMPE;87052;87;59;;;
CROMAC;87053;87;54;;;
CUSSAC;87054;87;398;48;39;9
DARNAC;87055;87;81;;;
DINSAC;87056;87;68;;;
DOMPIERRE-LES-EGLISES;87057;87;112;15;;
DOMPS;87058;87;16;;;
LE DORAT;87059;87;501;71;;
DOURNAZAC;87060;87;166;23;;
DROUX;87061;87;97;5;;
EYBOULEUF;87062;87;218;;;
EYJEAUX;87063;87;634;;;
EYMOUTIERS;87064;87;601;73;63;10
FEYTIAT;87065;87;2643;158;140;18
FLAVIGNAC;87066;87;460;17;;
FOLLES;87067;87;108;9;;
FROMENTAL;87068;87;193;8;;
GAJOUBERT;87069;87;32;7;;
LA GENEYTOUSE;87070;87;435;18;;
GLANDON;87071;87;282;19;;
GLANGES;87072;87;204;15;;
GORRE;87073;87;130;13;6;7
LES GRANDS-CHEZEAUX;87074;87;48;;;
ISLE;87075;87;3299;415;357;58
JABREILLES-LES-BORDES;87076;87;82;6;;
JANAILHAC;87077;87;248;12;;
JAVERDAT;87078;87;316;18;;
LA JONCHERE-SAINT-MAURICE;87079;87;317;32;23;9
JOUAC;87080;87;48;;;
JOURGNAC;87081;87;508;14;;
LADIGNAC-LE-LONG;87082;87;378;43;34;9
LAURIERE;87083;87;201;10;;
LAVIGNAC;87084;87;55;;;
LIMOGES;87085;87;67348;11903;9608;2295
LINARDS;87086;87;435;29;23;6
LUSSAC-LES-EGLISES;87087;87;109;19;;
MAGNAC-BOURG;87088;87;447;25;;
MAGNAC-LAVAL;87089;87;567;79;67;12
MAILHAC-SUR-BENAIZE;87090;87;79;8;;
MAISONNAIS-SUR-TARDOIRE;87091;87;94;15;;
MARVAL;87092;87;102;31;;
MASLEON;87093;87;102;7;;
MEILHAC;87094;87;253;;;
MEUZAC;87095;87;201;17;;
LA MEYZE;87096;87;332;7;;
VAL D'ISSOIRE;87097;87;293;47;;
MOISSANNES;87099;87;118;;;
MONTROL-SENARD;87100;87;81;8;;
MORTEMART;87101;87;35;14;;
NANTIAT;87103;87;707;46;;
NEDDE;87104;87;129;12;6;6
NEUVIC-ENTIER;87105;87;330;33;24;9
NEXON;87106;87;1071;85;69;16
NIEUL;87107;87;642;40;23;17
NOUIC;87108;87;123;19;13;6
ORADOUR-SAINT-GENEST;87109;87;65;;;
ORADOUR-SUR-GLANE;87110;87;1062;123;106;17
ORADOUR-SUR-VAYRES;87111;87;439;42;37;5
PAGEAS;87112;87;196;24;;
LE PALAIS-SUR-VIENNE;87113;87;2680;353;280;73
PANAZOL;87114;87;4431;285;246;39
PENSOL;87115;87;42;;;
PEYRAT-DE-BELLAC;87116;87;362;53;41;12
PEYRAT-LE-CHATEAU;87117;87;275;35;;
PEYRILHAC;87118;87;528;18;;
PIERRE-BUFFIERE;87119;87;547;19;;
LA PORCHERIE;87120;87;160;24;;
RANCON;87121;87;157;25;17;8
RAZES;87122;87;455;18;;
REMPNAT;87123;87;15;;;
RILHAC-LASTOURS;87124;87;130;17;;
RILHAC-RANCON;87125;87;1802;74;69;5
ROCHECHOUART;87126;87;1367;162;157;5
LA ROCHE-L'ABEILLE;87127;87;197;10;;
ROUSSAC;87128;87;169;19;;
ROYERES;87129;87;329;14;9;5
ROZIERS-SAINT-GEORGES;87130;87;61;;;
SAILLAT-SUR-VIENNE;87131;87;294;32;;
SAINT-AMAND-LE-PETIT;87132;87;25;;;
SAINT-AMAND-MAGNAZEIX;87133;87;166;16;;
SAINTE-ANNE-SAINT-PRIEST;87134;87;37;;;
SAINT-AUVENT;87135;87;339;44;;
SAINT-BARBANT;87136;87;89;26;;
SAINT-BAZILE;87137;87;28;;;
SAINT-BONNET-BRIANCE;87138;87;220;19;;
SAINT-BONNET-DE-BELLAC;87139;87;132;23;;
SAINT-BRICE-SUR-VIENNE;87140;87;815;72;;
SAINT-CYR;87141;87;279;23;12;11
SAINT-DENIS-DES-MURS;87142;87;183;9;;
SAINT-GENCE;87143;87;975;39;;
SAINT-GENEST-SUR-ROSELLE;87144;87;254;;;
SAINT-GEORGES-LES-LANDES;87145;87;45;;;
SAINT-GERMAIN-LES-BELLES;87146;87;411;35;28;7
SAINT-GILLES-LES-FORETS;87147;87;8;;;
SAINT-HILAIRE-BONNEVAL;87148;87;455;;;
SAINT-HILAIRE-LA-TREILLE;87149;87;104;20;;
SAINT-HILAIRE-LES-PLACES;87150;87;303;19;;
SAINT-JEAN-LIGOURE;87151;87;184;;;
SAINT-JOUVENT;87152;87;728;76;67;9
SAINT-JULIEN-LE-PETIT;87153;87;73;7;;
SAINT-JUNIEN;87154;87;4808;703;577;126
SAINT-JUNIEN-LES-COMBES;87155;87;33;;;
SAINT-JUST-LE-MARTEL;87156;87;1270;34;26;8
SAINT-LAURENT-LES-EGLISES;87157;87;390;8;;
SAINT-LAURENT-SUR-GORRE;87158;87;594;44;35;9
SAINT-LEGER-LA-MONTAGNE;87159;87;107;6;;
SAINT-LEGER-MAGNAZEIX;87160;87;72;15;;
SAINT-LEONARD-DE-NOBLAT;87161;87;1811;231;182;49
SAINTE-MARIE-DE-VAUX;87162;87;81;;;
SAINT-MARTIAL-SUR-ISOP;87163;87;22;13;;
SAINT-MARTIN-DE-JUSSAC;87164;87;276;19;;
SAINT-MARTIN-LE-MAULT;87165;87;44;7;;
SAINT-MARTIN-LE-VIEUX;87166;87;367;;;
SAINT-MARTIN-TERRESSUS;87167;87;249;11;;
SAINT-MATHIEU;87168;87;276;21;;
SAINT-MAURICE-LES-BROUSSES;87169;87;457;8;;
SAINT-MEARD;87170;87;131;10;;
SAINT-OUEN-SUR-GARTEMPE;87172;87;60;;;
SAINT-PARDOUX;87173;87;292;17;10;7
SAINT-PAUL;87174;87;438;8;;
SAINT-PRIEST-LIGOURE;87176;87;291;23;15;8
SAINT-PRIEST-SOUS-AIXE;87177;87;777;26;;
SAINT-PRIEST-TAURION;87178;87;1124;53;45;8
SAINT-SORNIN-LA-MARCHE;87179;87;85;16;;
SAINT-SORNIN-LEULAC;87180;87;184;20;;
SAINT-SULPICE-LAURIERE;87181;87;312;40;;
SAINT-SULPICE-LES-FEUILLES;87182;87;440;40;35;5
SAINT-SYLVESTRE;87183;87;413;13;;
SAINT-SYMPHORIEN-SUR-COUZE;87184;87;69;;;
SAINT-VICTURNIEN;87185;87;733;55;;
SAINT-VITTE-SUR-BRIANCE;87186;87;92;13;;
SAINT-YRIEIX-LA-PERCHE;87187;87;2115;186;144;42
SAINT-YRIEIX-SOUS-AIXE;87188;87;186;7;;
LES SALLES-LAVAUGUYON;87189;87;33;9;;
SAUVIAT-SUR-VIGE;87190;87;257;24;;
SEREILHAC;87191;87;828;119;;
SOLIGNAC;87192;87;705;28;23;5
SURDOUX;87193;87;15;;;
SUSSAC;87194;87;75;14;;
TERSANNES;87195;87;10;;;
THIAT;87196;87;23;;;
THOURON;87197;87;220;23;;
VAULRY;87198;87;179;23;;
VAYRES;87199;87;194;29;;
VERNEUIL-MOUSTIERS;87200;87;23;;;
VERNEUIL-SUR-VIENNE;87201;87;2029;45;39;6
VEYRAC;87202;87;938;46;;
VICQ-SUR-BREUILH;87203;87;554;22;;
VIDEIX;87204;87;36;10;;
LE VIGEN;87205;87;910;19;13;6
VILLEFAVARD;87206;87;40;;;
LES ABLEUVENETTES;88001;88;17;;;
AHEVILLE;88002;88;33;;;
AINGEVILLE;88003;88;6;;;
AINVELLE;88004;88;47;;;
ALLARMONT;88005;88;58;16;;
AMBACOURT;88006;88;120;9;;
AMEUVELLE;88007;88;;;;
ANGLEMONT;88008;88;68;7;;
ANOULD;88009;88;1455;93;73;20
AOUZE;88010;88;73;;;
ARCHES;88011;88;640;58;46;12
ARCHETTES;88012;88;461;36;28;8
AROFFE;88013;88;32;5;;
ARRENTES-DE-CORCIEUX;88014;88;70;;;
ATTIGNEVILLE;88015;88;76;;;
ATTIGNY;88016;88;65;;;
AULNOIS;88017;88;62;;;
AUTIGNY-LA-TOUR;88019;88;65;;;
AUTREVILLE;88020;88;87;;;
AUTREY;88021;88;98;8;;
AUZAINVILLIERS;88022;88;54;;;
AVILLERS;88023;88;36;;;
AVRAINVILLE;88024;88;61;;;
AVRANVILLE;88025;88;35;;;
AYDOILLES;88026;88;436;15;;
BADMENIL-AUX-BOIS;88027;88;75;;;
LA BAFFE;88028;88;288;11;;
LA VOGE-LES-BAINS;88029;88;618;109;102;7
BAINVILLE-AUX-SAULES;88030;88;46;;;
BALLEVILLE;88031;88;34;;;
BAN-DE-LAVELINE;88032;88;460;25;20;5
BAN-DE-SAPT;88033;88;133;;;
BARBEY-SEROUX;88035;88;75;5;;
BARVILLE;88036;88;25;;;
BASSE-SUR-LE-RUPT;88037;88;356;11;;
BATTEXEY;88038;88;16;;;
BAUDRICOURT;88039;88;125;;;
BAYECOURT;88040;88;116;5;;
BAZEGNEY;88041;88;55;7;;
BAZIEN;88042;88;29;;;
BAZOILLES-ET-MENIL;88043;88;35;;;
BAZOILLES-SUR-MEUSE;88044;88;266;15;7;8
BEAUFREMONT;88045;88;37;10;;
BEAUMENIL;88046;88;34;;;
BEGNECOURT;88047;88;65;;;
BELLEFONTAINE;88048;88;457;17;11;6
BELMONT-LES-DARNEY;88049;88;32;;;
BELMONT-SUR-BUTTANT;88050;88;141;9;;
BELMONT-SUR-VAIR;88051;88;35;;;
BELRUPT;88052;88;25;5;;
BELVAL;88053;88;68;12;;
BERTRIMOUTIER;88054;88;96;;;
BETTEGNEY-SAINT-BRICE;88055;88;86;;;
BETTONCOURT;88056;88;35;;;
LE BEULAY;88057;88;35;5;;
BIECOURT;88058;88;36;;;
BIFFONTAINE;88059;88;159;13;;
BLEMEREY;88060;88;14;;;
BLEURVILLE;88061;88;68;;;
BLEVAINCOURT;88062;88;29;5;;
BOCQUEGNEY;88063;88;60;;;
BOIS-DE-CHAMP;88064;88;49;;;
BONVILLET;88065;88;58;;;
BOULAINCOURT;88066;88;38;;;
LA BOURGONCE;88068;88;363;11;;
BOUXIERES-AUX-BOIS;88069;88;81;;;
BOUXURULLES;88070;88;64;;;
BOUZEMONT;88071;88;;;;
BRANTIGNY;88073;88;95;;;
BRECHAINVILLE;88074;88;25;;;
LA BRESSE;88075;88;1400;78;;
BROUVELIEURES;88076;88;213;13;;
BRU;88077;88;227;23;;
BRUYERES;88078;88;1569;355;251;104
BULGNEVILLE;88079;88;657;39;;
BULT;88080;88;110;21;;
BUSSANG;88081;88;407;25;;
CELLES-SUR-PLAINE;88082;88;276;42;35;7
CERTILLEUX;88083;88;63;;;
CHAMAGNE;88084;88;195;5;;
CHAMPDRAY;88085;88;47;;;
CHAMP-LE-DUC;88086;88;223;18;;
CHANTRAINE;88087;88;1287;89;82;7
LA CHAPELLE-AUX-BOIS;88088;88;230;24;;
LA CHAPELLE-DEVANT-BRUYERES;88089;88;264;5;;
CHARMES;88090;88;2623;482;390;92
CHARMOIS-DEVANT-BRUYERES;88091;88;156;11;;
CHARMOIS-L'ORGUEILLEUX;88092;88;254;19;;
CHATAS;88093;88;21;;;
CHATEL-SUR-MOSELLE;88094;88;849;72;56;16
CHATENOIS;88095;88;830;146;128;18
CHATILLON-SUR-SAONE;88096;88;20;;;
CHAUFFECOURT;88097;88;20;;;
CHAUMOUSEY;88098;88;370;25;19;6
CHAVELOT;88099;88;552;33;;
CHEF-HAUT;88100;88;14;;;
CHENIMENIL;88101;88;580;40;35;5
CHERMISEY;88102;88;35;;;
CIRCOURT;88103;88;24;;;
CIRCOURT-SUR-MOUZON;88104;88;46;;;
CLAUDON;88105;88;65;10;;
BAN-SUR-MEURTHE-CLEFCY;88106;88;350;14;;
CLEREY-LA-COTE;88107;88;;;;
LE CLERJUS;88108;88;195;23;18;5
CLEURIE;88109;88;235;5;;
CLEZENTAINE;88110;88;109;5;;
COINCHES;88111;88;133;;;
COMBRIMONT;88113;88;44;;;
CONTREXEVILLE;88114;88;1417;250;199;51
CORCIEUX;88115;88;627;94;81;13
CORNIMONT;88116;88;1337;108;84;24
COURCELLES-SOUS-CHATENOIS;88117;88;34;;;
COUSSEY;88118;88;321;24;;
CRAINVILLIERS;88119;88;78;9;;
LA CROIX-AUX-MINES;88120;88;170;25;20;5
DAMAS-AUX-BOIS;88121;88;127;6;;
DAMAS-ET-BETTEGNEY;88122;88;160;8;;
DAMBLAIN;88123;88;70;9;;
DARNEY;88124;88;489;50;45;5
DARNEY-AUX-CHENES;88125;88;15;;;
DARNIEULLES;88126;88;631;28;;
DEINVILLERS;88127;88;12;;;
DENIPAIRE;88128;88;97;6;;
DERBAMONT;88129;88;49;;;
DESTORD;88130;88;112;6;;
DEYCIMONT;88131;88;160;5;;
DEYVILLERS;88132;88;548;17;;
DIGNONVILLE;88133;88;78;5;;
DINOZE;88134;88;269;11;;
DOCELLES;88135;88;446;52;45;7
DOGNEVILLE;88136;88;517;26;;
DOLAINCOURT;88137;88;46;5;;
DOMBASLE-DEVANT-DARNEY;88138;88;41;;;
DOMBASLE-EN-XAINTOIS;88139;88;50;11;;
DOMBROT-LE-SEC;88140;88;168;;;
DOMBROT-SUR-VAIR;88141;88;73;9;;
DOMEVRE-SUR-AVIERE;88142;88;144;12;;
DOMEVRE-SUR-DURBION;88143;88;122;;;
DOMEVRE-SOUS-MONTFORT;88144;88;22;;;
DOMFAING;88145;88;70;5;;
DOMJULIEN;88146;88;68;9;;
DOMMARTIN-AUX-BOIS;88147;88;194;11;;
DOMMARTIN-LES-REMIREMONT;88148;88;705;30;;
DOMMARTIN-LES-VALLOIS;88149;88;18;;;
DOMMARTIN-SUR-VRAINE;88150;88;132;;;
DOMPAIRE;88151;88;608;42;30;12
DOMPIERRE;88152;88;114;5;;
DOMPTAIL;88153;88;191;8;;
DOMREMY-LA-PUCELLE;88154;88;21;;;
DOMVALLIER;88155;88;26;15;;
DONCIERES;88156;88;61;10;;
DOUNOUX;88157;88;315;19;13;6
ELOYES;88158;88;1560;150;114;36
ENTRE-DEUX-EAUX;88159;88;240;5;;
EPINAL;88160;88;17308;4001;3250;751
ESCLES;88161;88;173;13;8;5
ESLEY;88162;88;68;6;;
ESSEGNEY;88163;88;320;9;;
ESTRENNES;88164;88;46;;;
ETIVAL-CLAIREFONTAINE;88165;88;1102;50;44;6
EVAUX-ET-MENIL;88166;88;153;;;
FAUCOMPIERRE;88167;88;86;;;
FAUCONCOURT;88168;88;47;;;
FAYS;88169;88;59;;;
FERDRUPT;88170;88;296;20;;
FIGNEVELLE;88171;88;12;;;
FIMENIL;88172;88;96;8;;
FLOREMONT;88173;88;181;;;
FOMEREY;88174;88;78;;;
FONTENAY;88175;88;221;12;;
FONTENOY-LE-CHATEAU;88176;88;211;57;47;10
LA FORGE;88177;88;199;11;;
LES FORGES;88178;88;686;31;;
FOUCHECOURT;88179;88;;;;
FRAIN;88180;88;31;;;
FRAIZE;88181;88;1280;175;158;17
FRAPELLE;88182;88;73;;;
FREBECOURT;88183;88;155;19;;
